gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
RB1,0.134481839806696,0.815797056868619,0.529,0.417,1
TMED7,0.304907787034685,0.815229440480743,0.353,0.491,1
NCOA3,0.451540830482597,0.812550360729831,0.647,0.578,1
ALDH6A1,0.270169096099488,0.812298570489148,0.412,0.596,1
PDCD10,0.02244150497785,0.811915173267667,0.176,0.554,1
MED1,0.701231383219151,0.811031610121073,0.471,0.435,1
ORMDL1,0.851389710950615,0.810021361041338,0.529,0.573,1
PAPOLG,0.493964633454083,0.809600027103768,0.353,0.48,1
TTC9B,0.078752134962558,0.809033324297494,0.059,0.269,1
PI4KB,0.932691618216843,0.808908006969997,0.412,0.398,1
VPS4B,0.002107777517741,0.807813636358448,0.176,0.607,1
RPL26,0.444743811466584,0.806831611786586,0.765,0.807,1
MAP2K4,0.017388006871589,0.805724158433549,0.176,0.53,1
SEC24A,0.761131723646798,0.804882098710571,0.235,0.301,1
UFD1,0.557761453943388,0.804625802291566,0.353,0.496,1
SNHG9,0.099010435738043,0.803810433951127,0.118,0.322,1
HM13,0.833126784429206,0.802152363053837,0.353,0.438,1
SHTN1,0.111605979661793,0.80187756949894,0.941,0.792,1
SRSF10,0.331600907559896,0.801657395785533,0.765,0.855,1
CBWD1,0.017740577255059,0.801088290056819,0.353,0.657,1
MAP3K2,0.372719011536888,0.800258775653515,0.706,0.683,1
UBA5,0.467143295480157,0.799278667546268,0.294,0.401,1
SAMD8,0.445040009475943,0.798921501286915,0.529,0.641,1
ARHGEF40,0.109652875653332,0.798622256635516,0.118,0.348,1
DHCR7,0.060560811585505,0.798620530502389,0.059,0.288,1
DENND4A,0.407613381533884,0.798409264623317,0.588,0.646,1
STX7,0.388331663292338,0.798294626693601,0.471,0.657,1
RRAGC,0.551586921373456,0.794954351084552,0.412,0.404,1
FBXO38,0.661037292884552,0.794577392316111,0.353,0.446,1
USP16,0.697443945218817,0.794263894583048,0.471,0.689,1
PRRC1,0.016460006177569,0.793564440538493,0.059,0.377,1
DNAJA1,0.767446104804526,0.792989490344103,0.765,0.934,1
BAG5,0.61855293812417,0.791553314341364,0.471,0.525,1
C5orf15,0.788793841837607,0.790564675162623,0.529,0.475,1
ZNF189,0.510288470913902,0.790226165109219,0.294,0.227,1
GAL3ST4,0.007984837784597,0.789437286326176,0.353,0.132,1
USP14,0.34463905568223,0.78936263692489,0.471,0.625,1
MPHOSPH6,0.049022400794563,0.788841324967711,0.176,0.478,1
GABARAP,0.939155429105641,0.788659136598054,0.824,0.76,1
ZNF655,0.500854715226497,0.787788106895043,0.647,0.583,1
EXOC7,0.068682452375702,0.786033026961036,0.118,0.343,1
SETX,0.907061054136975,0.785430169468969,0.588,0.683,1
MT.RNR2,8.37553414934515E-05,0.785393497996052,1,1,1
PHF14,0.011085783136239,0.784947671921988,0.412,0.799,1
CUL5,0.03066537271122,0.782986717469103,0.353,0.662,1
SRPK1,0.091703445348318,0.782481732278393,0.294,0.507,1
TBC1D12,0.41479223700228,0.782045651240241,0.471,0.369,1
HSD17B11,0.933026934325915,0.781945135066791,0.235,0.251,1
GOLGA3,0.795781680488867,0.781091469691193,0.412,0.533,1
CARD8,0.505321765339519,0.781078086239299,0.353,0.314,1
RPL23AP82,0.381181595378854,0.780588758298934,0.176,0.317,1
APTX,0.234440681164062,0.78032913208503,0.235,0.459,1
PAN3,0.740442718652204,0.780292225822916,0.765,0.826,1
AC034236.1,0.128056818853121,0.780002274467602,0.588,0.499,1
SPRED2,0.481106516468323,0.779697223614197,0.176,0.261,1
BTF3,0.387361583096507,0.778289087997705,0.647,0.868,1
DNMT3A,0.030856252770774,0.777541427482071,0.471,0.781,1
MRPS22,0.389693401386031,0.774047080446923,0.235,0.317,1
UQCRB,0.2189149818806,0.77294420210461,0.765,0.847,1
TXLNG,0.905098626151122,0.772855989332652,0.294,0.343,1
DCAF16,0.624256483682553,0.772138152779339,0.529,0.617,1
ATP6V1C1,0.018399871087975,0.771440123658457,0.176,0.536,1
UBAP2,0.07393271724556,0.771166438572845,0.294,0.599,1
SLC18B1,0.353401635438774,0.769684934287741,0.235,0.325,1
RIF1,0.923592406165048,0.769642396027113,0.706,0.77,1
SMG7,0.203234162026318,0.767858213795988,0.353,0.509,1
PPM1B,0.210762703288357,0.766469059475389,0.353,0.578,1
TLE1,0.129428930468674,0.765703350255557,0.118,0.332,1
UBE2R2,0.224420592883859,0.765651876755255,0.412,0.567,1
PTPN2,0.222222392262478,0.764037738347463,0.353,0.57,1
EIF1,0.026044484046978,0.763736261158622,1,0.984,1
SMARCA5,0.946921793516826,0.76371106623641,0.647,0.757,1
AC016739.1,0.005843653781035,0.763429973072895,0.588,0.348,1
AKIRIN2,0.758206537814496,0.762982073254353,0.412,0.525,1
AP1G1,0.015614219119684,0.76243253844036,0.529,0.913,1
DYNC1LI1,0.064999342827761,0.761064062612498,0.294,0.546,1
GNG5,0.003892467212611,0.760489282667649,0.588,0.256,1
BOLA3.AS1,0.048597894455367,0.759461345532432,0.059,0.303,1
DIEXF,0.27556626942364,0.758539220351784,0.176,0.303,1
ZNF622,0.687797527204888,0.75539799794986,0.294,0.219,1
YTHDF3,0.905352489818539,0.753932811475971,0.471,0.485,1
RPL38,0.781452495403276,0.753037680756141,0.765,0.9,1
CD63,0.071522155208698,0.751033730166963,0.941,0.723,1
NSUN6,0.021812325062815,0.751015931509457,0.294,0.625,1
CEBPD,0.006019799016102,0.750803532181467,0.471,0.182,1
RPL5,0.10799538616593,0.750723931275019,1,0.947,1
PARP8,0.179434648097166,0.75035466608058,0.176,0.361,1
PHKG2,0.426852385008429,0.747494006766126,0.176,0.285,1
CHST15,0.337702903728157,0.746731102987256,0.353,0.251,1
SKI,0.478576646875945,0.744505013479556,0.294,0.219,1
TADA1,0.098527997254244,0.744446718074274,0.176,0.398,1
DNAJC3,0.667833275732524,0.743539322900576,0.529,0.675,1
RASSF5,7.29165520550589E-05,0.743069019624215,0.412,0.1,1
CMIP,0.119305334656656,0.741776205086839,0.353,0.575,1
CHCHD5,0.481971078951303,0.739823360120561,0.176,0.261,1
KLHL8,0.240493233446238,0.737656296118196,0.176,0.327,1
RPL35A,0.605342940878864,0.735869374167604,0.882,0.921,1
ZBTB7A,0.604201841126565,0.735716212459264,0.471,0.417,1
ZFAND6,0.881331002552054,0.735570629965771,0.412,0.525,1
HSPD1P1,0.49042277508045,0.734430101350342,0.235,0.409,1
RPS3AP6,0.014508797165038,0.733632812001015,0.941,0.665,1
EIF3E,0.221223642582164,0.732944757862071,0.706,0.778,1
RPS27AP11,0.01113651073087,0.732636819527292,0.412,0.195,1
CCT6P3,0.079412206255314,0.7321316974712,0.235,0.427,1
TULP2,0.301491631300245,0.731357267300719,0.294,0.174,1
ZNF714,0.10344876664175,0.731218040484698,0.294,0.52,1
CDH23,0.015028748488414,0.731203797268035,0.294,0.103,1
TPM4,0.674070683615839,0.731116222209647,0.588,0.596,1
KIF3B,0.010367977485386,0.730859171885476,0.176,0.52,1
LCOR,0.025586578225505,0.730218813118492,0.471,0.799,1
CANX,0.1149073266641,0.728680147597789,0.353,0.625,1
NPTN,0.212526283021117,0.728422446730795,0.471,0.631,1
RPS13P2,0.307911177852727,0.727696764123144,0.529,0.499,1
SYF2,0.284406801911324,0.727132969109954,0.412,0.549,1
AP002784.2,0.328230698147605,0.725931795649401,0.353,0.301,1
THUMPD1,0.090799656266298,0.725065909386231,0.471,0.792,1
BRAF,0.406856958280941,0.724342871236395,0.824,0.831,1
MRFAP1,0.106386558554955,0.719471425115379,0.647,0.71,1
FTH1P8,0.003132064753007,0.719130964967459,0.412,0.164,1
CACUL1,0.031601875959795,0.719033341426721,0.353,0.768,1
RPS7,0.608036988103311,0.718056337488621,0.882,0.81,1
WDR26,0.024880415937003,0.717115420772577,0.353,0.657,1
PRKAG2,0.461942004896579,0.716774054413611,0.294,0.43,1
GORASP2,0.582862306637883,0.716711687544226,0.294,0.385,1
SMIM19,0.159317958893908,0.716219761233492,0.118,0.277,1
RGS12,0.011997694688242,0.715435596923762,0.176,0.509,1
CLIP1,0.01350647213591,0.715377913387476,0.353,0.76,1
ASCC2,0.764243120834316,0.714202002284822,0.235,0.285,1
TAF2,0.765830768543306,0.71256987158989,0.471,0.578,1
DIAPH1,0.372805588561854,0.712069559482848,0.294,0.456,1
GOSR2,0.007149016610523,0.711845726295336,0.118,0.475,1
ANXA4,0.118840157476723,0.711790373213783,0.294,0.142,1
CORO1C,0.761952435920726,0.707232990346791,0.588,0.739,1
DYNC2H1,0.000671694056783,0.707219314955723,0.118,0.607,1
MTRNR2L12,0.045736837096581,0.704867052744428,0.706,0.596,1
KHSRP,0.45919018846938,0.704327061331571,0.353,0.296,1
ATG7,0.651038923584402,0.703654198633645,0.235,0.343,1
SUPT16H,0.005970704969254,0.703486695205775,0.412,0.739,1
CROCCP2,0.003289309120328,0.699656447312694,0.118,0.525,1
PDE4B,0.226480072527704,0.698924276990735,0.529,0.625,1
ORC2,0.463389444187228,0.698479336507196,0.294,0.512,1
PPP6R2,0.196770791640397,0.696115709913649,0.176,0.377,1
H3F3C,0.016570924444395,0.695689318587687,0.765,0.596,1
RPL10P9,0.724980942527364,0.695004440796098,0.529,0.689,1
TMEM254,0.203003070443379,0.694628123217377,0.118,0.274,1
MTHFR,0.926103412211605,0.693786287703476,0.294,0.338,1
SRSF12,0.219234270509961,0.693356393661293,0.118,0.266,1
LPP,0.194402216098664,0.692708191276656,0.706,0.496,1
IRF2BP2,0.532672626082311,0.692674097296115,0.824,0.736,1
BIRC2,0.789515215607065,0.692388304731988,0.647,0.509,1
KIAA1468,0.709664588280967,0.692110038658601,0.471,0.538,1
ARMCX1,0.188411971978382,0.69069391484848,0.176,0.348,1
ACOT9,0.616359846288277,0.689862878027682,0.176,0.256,1
SLC38A2,0.23911086489863,0.689152729569091,0.529,0.86,1
DNTTIP2,0.920378846246052,0.688927285555544,0.706,0.631,1
C12orf45,0.260514961181067,0.687590311956106,0.412,0.546,1
ARL6IP5,0.612926948921614,0.685283164714245,0.706,0.765,1
ETV3,0.560451548702589,0.68495591504981,0.353,0.314,1
JMJD1C,0.374788601647838,0.684833058372774,0.882,0.892,1
WIPF1,0.007125336669902,0.684294140331223,0.412,0.172,1
RPN2,0.335198572005736,0.681784873339006,0.765,0.691,1
ITCH,0.592595287495985,0.680907116668225,0.588,0.686,1
BCAT1,0.137307353591372,0.68081004738854,0.647,0.491,1
TAF1D,0.394273110839832,0.679656356555638,0.647,0.646,1
NDUFB6,0.108666871470027,0.67819609686086,0.412,0.723,1
LIG1,0.097740172437362,0.677528989315731,0.294,0.15,1
YWHAB,0.773259134029995,0.677190161433341,0.882,0.939,1
PPP2R2D,0.101821428552058,0.677091742011947,0.118,0.354,1
SRP19,0.709257913144049,0.677005164094261,0.765,0.707,1
MT.TC,0.274021072818045,0.676118496242895,0.706,0.707,1
GRAMD2B,0.229407532831564,0.674531232651188,0.176,0.359,1
RPS12,0.139041288160758,0.674073992223549,0.706,0.826,1
ADAL,0.159318651187929,0.673781107242339,0.118,0.277,1
ZNF22,0.180892186207175,0.672240354505271,0.235,0.425,1
SHPRH,0.009620278834144,0.671413835144586,0.294,0.683,1
TM2D1,0.043867138931281,0.67013193669585,0.294,0.578,1
RPL13P12,0.353366003340984,0.669825326055441,0.529,0.456,1
MPRIP,0.204750699964119,0.669124356251448,0.412,0.736,1
MTPN,0.116649335077584,0.669056741636221,0.529,0.67,1
SERF2,0.953144948266758,0.668989188816751,0.882,0.786,1
MRPS36,0.562806453688309,0.668656473241023,0.353,0.493,1
TMOD3,0.693260774463213,0.667915916571537,0.353,0.446,1
CA5BP1,0.681755514933797,0.667805369462874,0.294,0.253,1
DDX46,0.055454303102755,0.667226279811493,0.412,0.699,1
ZFAND5,0.136024573422165,0.664218123966752,0.529,0.826,1
SYPL1,0.337235332543793,0.663415132095626,0.235,0.359,1
ERGIC3,0.118965028602763,0.663398765664084,0.294,0.554,1
GRB2,0.779035979670535,0.663231950298421,0.647,0.662,1
MSL3,0.834857695747116,0.659450225820865,0.294,0.272,1
FTH1P10,0.024474581264539,0.658000447706454,0.294,0.135,1
WAC,0.746884841202926,0.657059661862299,0.588,0.821,1
RPL41P1,0.500561157250106,0.656794762474662,0.353,0.549,1
ZNF131,0.001643054713566,0.656757493430786,0.176,0.662,1
TBC1D22A,0.873163594601067,0.656335346684421,0.294,0.274,1
RPL9,0.161315615020509,0.656297817450929,1,0.918,1
RPL34,0.435369581036439,0.656269977230049,0.941,0.91,1
EEF2,0.796733758064354,0.655143940066812,0.824,0.813,1
MED31,0.066448742460257,0.655048122097129,0.176,0.433,1
RPS27AP16,0.304188000104798,0.654162761504207,0.529,0.538,1
UBE2D1,0.935318042851178,0.653980827830993,0.235,0.264,1
USP9X,0.156219987267014,0.653581877955651,0.647,0.773,1
PRDM2,0.344942749857936,0.652786901404216,0.471,0.718,1
MTMR2,0.458327374621168,0.65256640372287,0.412,0.646,1
ZNF880,0.521052435338673,0.650660222661033,0.235,0.293,1
CDK11A,0.287312205978111,0.649450197497303,0.412,0.325,1
PCDH7,0.037465353491321,0.648870925518485,0.294,0.528,1
EIF2S2P4,0.350663143370247,0.648516198363065,0.176,0.33,1
AMOTL1,0.119828715389387,0.64814594427637,0.118,0.33,1
ZNF43,0.083126564667777,0.644601148359682,0.176,0.396,1
INSR,0.000838387434427,0.64407952660968,0.412,0.942,1
PRPF38A,0.039851968290791,0.643036124034096,0.294,0.599,1
AAMP,0.184957179388019,0.642751867752013,0.176,0.356,1
PLAT,0.07089420824432,0.642265521435532,0.294,0.142,1
FAHD1,0.060949379054073,0.641359233528533,0.059,0.288,1
PRKCB,0.515319434477373,0.640517976648549,0.471,0.427,1
C18orf32,0.057888634352395,0.639653629653268,0.176,0.443,1
NUP88,0.951986106715835,0.639080955941031,0.529,0.551,1
EIF3D,0.86787958288093,0.637560417084129,0.412,0.435,1
RPL37P2,0.014734354141049,0.637288942939811,0.412,0.187,1
MIEN1,0.039216377667342,0.637055563226293,0.118,0.38,1
AC005154.1,0.021652448158011,0.636505960816975,0.353,0.755,1
MT.ND5,0.017860900683863,0.636415233427497,0.941,0.995,1
PPP1R2,0.008090791687844,0.636105435866967,0.235,0.607,1
POLR3F,0.473903622492293,0.635975794903655,0.176,0.274,1
RPS2P46,0.004861574246128,0.635316700608205,0.353,0.124,1
ENSA,0.709136956022777,0.635095042345545,0.471,0.57,1
RANBP6,0.026600374421428,0.634250066510675,0.118,0.422,1
ACER3,0.132663624603874,0.633169612436464,0.765,0.58,1
TPRKB,0.166963432054635,0.631495909775075,0.176,0.396,1
DUSP3,0.261871572717339,0.630701950157717,0.235,0.388,1
DNAJB4,0.152031113219405,0.630102171167289,0.412,0.683,1
CUL9,0.279399754115639,0.628973674727806,0.118,0.256,1
CD81,0.851669901844681,0.628268720468066,0.471,0.454,1
HNRNPA1P7,0.086511162497777,0.627002303702771,0.294,0.591,1
BRK1,0.512812394258183,0.626865723369185,0.647,0.668,1
TRAPPC8,0.058718350099793,0.626550403618867,0.235,0.507,1
GPBP1L1,0.401522035428472,0.626092898130861,0.471,0.536,1
ACLY,0.015122514124575,0.6245190519931,0.294,0.633,1
RAB21,0.340209840298195,0.621401950193585,0.588,0.699,1
UTP23,0.027804504241831,0.620015725427009,0.059,0.343,1
PPARA,0.243107329528432,0.619719845557187,0.176,0.322,1
KNG1,0.139984194958265,0.61904006373772,0.529,0.385,1
ZNF317,0.492939242131371,0.61860653711916,0.235,0.296,1
MT.ND6,0.041847124326297,0.618599320970797,0.882,0.958,1
KPNA4,0.193760522035402,0.617774831003203,0.824,0.726,1
WASL,0.123935355805159,0.616907875928034,0.235,0.475,1
ERMP1,0.773166005916612,0.616832298146296,0.294,0.383,1
SULF2,0.566727845910129,0.616601018286302,0.353,0.256,1
RPS3A,0.053376291185509,0.615463427158279,1,0.9,1
HNRNPK,0.306394164309713,0.615421290034608,0.882,0.905,1
N4BP2L2,0.534114920841015,0.615350657354941,0.824,0.937,1
HIBCH,0.030170821584369,0.614132813343408,0.176,0.462,1
RPS7P1,0.680995961858434,0.612776544315149,0.529,0.451,1
AL078604.1,0.085637462663809,0.611857727784217,0.353,0.227,1
ATP7A,0.182273157383836,0.611711347540534,0.176,0.361,1
PQBP1,0.029668431025949,0.610542047166576,0.118,0.449,1
ATRAID,0.914253821039964,0.610076468165294,0.294,0.33,1
MT.CO1,0.078617604202511,0.610016970168941,1,1,1
GPRIN3,0.152505121136212,0.60951771079049,0.412,0.253,1
RPL28,0.131068525976723,0.608863416018391,0.647,0.755,1
STARD4,0.338565452993035,0.607595943049755,0.235,0.383,1
BCCIP,0.365428696878049,0.607157735129136,0.353,0.549,1
UBA3,0.130341590898092,0.606084647643771,0.353,0.691,1
NACA,0.902536844574471,0.60548274939192,0.765,0.897,1
MT.RNR1,0.001388789882684,0.60429030590222,1,1,1
MTCO1P53,0.009921346188451,0.599897493142886,0.353,0.14,1
NEMP1,0.045465126663508,0.599319788166861,0.294,0.121,1
NPHP3,0.80626898059147,0.59750749830746,0.353,0.43,1
TLE4,0.404161928677971,0.597138050186372,0.588,0.551,1
LAMTOR4,0.151114612497274,0.594562437233879,0.412,0.562,1
RPL39P3,0.068067184849361,0.594318903974252,0.647,0.462,1
MYNN,0.032844745240841,0.594205961067624,0.118,0.43,1
SEC16A,0.926351579644752,0.592627893946164,0.412,0.43,1
NPM1,0.387955134531381,0.589857301388381,0.882,0.926,1
SUCLG1,0.032071153833004,0.589431537250057,0.294,0.662,1
AC116533.1,0.007908828848205,0.589389835324492,0.882,0.546,1
XRN2,0.026318503399059,0.589029302488316,0.353,0.675,1
BBX,0.827951622857575,0.588891968483809,0.588,0.578,1
NDUFA2,0.18992128510619,0.586163371786827,0.353,0.544,1
NAT10,0.119831221350241,0.583340516868108,0.176,0.401,1
ARL6IP1,0.379127381084154,0.582175068132763,0.941,0.937,1
COLGALT1,0.854877150957228,0.580984538406622,0.294,0.338,1
EIF4EP2,0.477809832478065,0.580889772766894,0.412,0.375,1
ATPAF1,0.342483076659616,0.580772401946257,0.235,0.364,1
ZMYM5,0.030414602421831,0.580188093091367,0.294,0.631,1
MTND2P28,0.072526931015243,0.579854932578046,0.941,0.982,1
ADRM1,0.1085436971504,0.578772649987735,0.118,0.311,1
MTHFD2L,0.301061294817394,0.578614488542411,0.176,0.319,1
TMOD1,0.31080550467006,0.578229513212338,0.176,0.34,1
DCBLD2,0.030259451534551,0.574433841866212,0.176,0.441,1
RICTOR,0.000152652164028,0.572427117016456,0.294,0.784,1
SMG1P3,0.869827949628829,0.571700601312234,0.235,0.298,1
SNW1,0.071906261895356,0.571472795368149,0.353,0.654,1
ALAS1,0.607761477686818,0.569708203480187,0.294,0.354,1
FASTKD1,0.052250005079262,0.569174662560133,0.118,0.356,1
LAMP1,0.208980669928894,0.5678392539663,0.471,0.356,1
NFAT5,0.83580990905572,0.567777536867041,0.588,0.678,1
SRSF5,0.8352074874464,0.567230780698997,0.824,0.908,1
XIST,0.496670459858038,0.567164901263279,0.471,0.649,1
MTND4P12,0.027220768417206,0.566016962808651,0.882,0.823,1
C5orf51,0.313389705912507,0.559727959646159,0.353,0.462,1
SUZ12P1,0.056820162388818,0.557572561416001,0.412,0.623,1
CUL3,0.509347858570668,0.556391377224219,0.588,0.644,1
SGK494,0.115419641225035,0.556127797391773,0.235,0.536,1
COG2,0.183725663059579,0.55436459791285,0.294,0.19,1
SCAMP1,0.004007220462418,0.553406368069371,0.294,0.649,1
NET1,0.197085207603174,0.551694909509187,0.294,0.177,1
GLO1,0.032419525461023,0.551628685621194,0.412,0.639,1
SLTM,0.9306896562283,0.551392784884303,0.824,0.802,1
STAT2,0.166126789718546,0.551143587417961,0.471,0.749,1
BAZ1B,0.002895554429578,0.549928070386178,0.294,0.734,1
CC2D1B,0.150989284626305,0.549245750484538,0.353,0.227,1
CYP51A1,0.154230636900291,0.549137803919912,0.235,0.385,1
FRG1HP,0.002894321570575,0.548573736110601,0.176,0.636,1
RAPGEF6,0.534499697205152,0.547044745433059,0.412,0.38,1
RF00019-ENSG00000199366.1,0.87479252782008,0.546639115574738,0.235,0.266,1
TOP1,0.147383650218906,0.546550309372041,0.706,0.728,1
RBBP6,0.393534895754269,0.546279902589148,0.647,0.842,1
RPL21P119,0.076527730007943,0.545106391300521,0.471,0.346,1
PPIB,0.835321018926692,0.545024669819256,0.588,0.586,1
ACOT2,0.099936503690616,0.543615088087773,0.059,0.251,1
PFDN1,0.112787136876315,0.542491324649006,0.353,0.699,1
ERV3.1,0.896240320010359,0.541933563901473,0.294,0.314,1
SKIL,0.284399617553045,0.540859419871266,0.882,0.773,1
SLIRP,0.334887615486552,0.540145867437388,0.588,0.765,1
FTLP5,0.006947049871742,0.539991741584895,0.412,0.172,1
RPRD1B,0.510262745634447,0.539316767817197,0.353,0.472,1
REV3L,0.001752084627082,0.539310204004957,0.412,0.813,1
RPL21P131,0.000561834959001,0.538910666194564,0.412,0.127,1
BIRC6,0.104102929008409,0.53879658233021,0.765,0.908,1
HNRNPA1,0.176487252564073,0.538329355231914,0.882,0.955,1
MIA3,0.043364049605788,0.538281830645084,0.294,0.644,1
N4BP1,0.957197590364397,0.537372451210436,0.353,0.406,1
AFMID,0.071622160492528,0.537034497452967,0.235,0.507,1
HINFP,0.217413085431045,0.535991576327659,0.118,0.261,1
DDX10,0.05044968367854,0.535054156248545,0.235,0.454,1
TMSB4XP4,6.87354778289466E-07,0.535048178640761,0.765,0.285,0.012683070368997
HAX1,0.261073825174618,0.534622258459852,0.294,0.427,1
DEGS1,0.289906451498752,0.53365492850098,0.353,0.515,1
TPT1P9,0.011179607292679,0.532441170865007,0.353,0.15,1
RBM28,0.000894189419389,0.529194662747511,0.294,0.752,1
CPB2.AS1,0.473867905004368,0.529068266308397,0.176,0.274,1
RAB30.AS1,0.581127382160346,0.526571225822574,0.294,0.24,1
PDK3,0.152424363021575,0.526225463078943,0.235,0.391,1
AL354702.1,0.000804542513201,0.525896911699109,0.471,0.156,1
HBEGF,0.168670139210724,0.523998305679896,0.412,0.266,1
FYTTD1,0.062155372893574,0.52358960480923,0.353,0.654,1
DAP3,0.271844184410259,0.523518390412864,0.294,0.504,1
FOXK2,0.018714308831344,0.522607513539668,0.235,0.517,1
NFX1,0.742442859961633,0.522354080468839,0.412,0.438,1
CEP83,0.060738735255994,0.522306015467722,0.118,0.346,1
ENSG00000289085.1,0.267455177837948,0.520766696583391,0.412,0.72,1
CD44,0.000946966069622,0.519402125155147,0.294,0.077,1
POMP,0.881649148105356,0.518600250779952,0.824,0.81,1
MT.CO3,0.108259772002764,0.518236141542889,1,1,1
COL4A3BP,0.369702533924811,0.516666749893345,0.529,0.641,1
USP42,0.026839950850171,0.515730333333799,0.176,0.501,1
AK2,0.166599069487247,0.515205012663725,0.235,0.398,1
LSM12,0.262956860264049,0.514498089758901,0.647,0.749,1
AFG3L2,0.079063685630817,0.513272570513753,0.118,0.372,1
CNOT8,0.554845301394355,0.512961024246673,0.353,0.459,1
AL590556.1,0.022193287724076,0.512806912258665,0.471,0.219,1
PSMB7,0.077129410623359,0.511587587963376,0.353,0.686,1
GTDC1,0.006402719271579,0.511046487570595,0.118,0.485,1
CD46,0.005719133738951,0.509814802563501,0.471,0.799,1
GPATCH8,0.986043627785663,0.50959752875484,0.706,0.736,1
SFSWAP,0.552163049537333,0.5039968685494,0.412,0.533,1
CCDC146,0.829921380187518,0.503784606858591,0.294,0.264,1
