"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KLHL32",1.13988375309591e-08,2.3948479124271,0.727,0.33,0.000210331350121257
"TMEM123",5.61885103482464e-13,2.38430260594283,0.795,0.29,1.03679039294584e-08
"CD82",4.56783729376906e-09,2.38165217981924,0.523,0.156,8.42857337446266e-05
"FAM124A",4.97011848189812e-15,2.37640959028222,0.682,0.168,9.17086262279841e-11
"FAM196B",9.00122566779164e-06,2.37347550863711,0.25,0.06,0.166090616022091
"FGFR2",4.2041347429366e-15,2.36477088265787,0.886,0.338,7.75746942766661e-11
"SFT2D1",1.036394731554e-11,2.36251995883229,0.841,0.398,1.91235555866345e-07
"RF00019-ENSG00000239040.1",1.63249589472966e-07,2.35270836598568,0.273,0.054,0.00301228142495516
"LAMP1",1.81317488141809e-09,2.34538706771135,0.727,0.315,3.34567029119267e-05
"MAPK8IP1",2.2863602899059e-05,2.34094532105773,0.5,0.256,0.421879200693437
"GCLC",0.000174216459258166,2.32498431840408,0.523,0.293,1
"MFSD6",5.9105779938088e-11,2.30742448358249,0.75,0.293,1.0906198514176e-06
"GOLGA7",4.89048637328288e-08,2.30471408437285,0.75,0.426,0.000902392545598157
"SUN2",2.09439420866559e-07,2.30371335928759,0.364,0.097,0.00386457619382974
"FAM221A",4.7215686871106e-11,2.3030630158725,0.864,0.483,8.71223854145648e-07
"USP54",3.60633229794749e-15,2.30090808916113,0.932,0.463,6.6544043561727e-11
"ZNF585B",0.456218115255173,2.30013206139247,0.386,0.338,1
"RTKN",2.13505689391712e-22,2.29956028185891,0.682,0.105,3.93960698065586e-18
"MFSD14B",0.00010782938520562,2.29424927649933,0.614,0.349,1
"INF2",1.99893841511028e-08,2.29283156690567,0.295,0.054,0.000368844116356149
"DNAJB2",1.13691134995311e-06,2.29122428777399,0.591,0.261,0.0209782882293347
"SAMD4B",4.37343884124359e-05,2.29036576964677,0.682,0.418,0.806986934986267
"BBX",9.01888842318283e-15,2.28959825286074,0.977,0.528,1.66416529184569e-10
"AGA",1.14806410087895e-06,2.28852951249059,0.364,0.105,0.0211840787894185
"SERINC5",7.18426556096468e-15,2.28591845631001,0.955,0.716,1.3256406813092e-10
"EFNA1",1.8227012183195e-18,2.27413187626461,0.659,0.119,3.36324828804315e-14
"CDK19",4.17176094032344e-12,2.2701425330364,0.818,0.364,7.69773328708481e-08
"AL035681.1",0.0153043295641633,2.26744632071218,0.25,0.131,1
"PRDM8",5.59228350713793e-05,2.26318177751183,0.477,0.222,1
"PSAT1",9.24687467209352e-14,2.26139711364597,0.932,0.469,1.7062333144947e-09
"SLC38A2",8.8057604553634e-17,2.2524794380491,1,0.827,1.62483891922366e-12
"SEPT7P3",5.8534690882849e-11,2.24939985623963,0.364,0.06,1.08008211617033e-06
"MTUS1",4.37318789687757e-10,2.24733936062684,0.864,0.545,8.06940630731848e-06
"GRHPR",6.62080616077619e-08,2.24649014952298,0.795,0.398,0.00122167115278642
"PHLPP1",2.05167211029621e-14,2.24325325589963,0.955,0.432,3.78574537791856e-10
"APOD",4.64999327577108e-33,2.24235957389836,1,0.213,8.58016759245279e-29
"AFMID",1.92183814084254e-10,2.23742909731878,0.886,0.446,3.54617573748265e-06
"DYSF",2.35611354024415e-11,2.23722521948419,0.341,0.051,4.34750070445851e-07
"DNM3",1.62636787433155e-07,2.22764319891883,0.955,0.688,0.00300097400171658
"BEST1",4.12566572164948e-09,2.22618213303033,0.455,0.119,7.61267838958762e-05
"CLASRP",3.33040378386377e-06,2.22562595658823,0.341,0.097,0.0614526106198542
"GCA",8.80444617703052e-10,2.22288903786839,0.773,0.349,1.62459640858567e-05
"LANCL1",2.6124462502913e-11,2.21857529751591,0.909,0.619,4.8204858210375e-07
"TMTC4",3.12736052068551e-17,2.2179982892005,0.886,0.301,5.77060563276891e-13
"TFEB",1.50291876468842e-11,2.21662394087684,0.295,0.034,2.77318570460308e-07
"TTL",0.000329914896940505,2.20487582596913,0.659,0.486,1
"HERC3",0.571002468416316,2.20422351370647,0.318,0.261,1
"INTS13",2.5127780100643e-07,2.20101020878416,0.477,0.162,0.00463657798417065
"NFE2L2",4.22829267569155e-11,2.20029251014299,0.932,0.48,7.80204564518605e-07
"LINC02199",1.65440669575701e-09,2.19982466443117,0.25,0.031,3.05271123501083e-05
"SRD5A3",9.9645375245596e-05,2.19771606748982,0.295,0.097,1
"ICK",1.49063705352278e-05,2.19132476183068,0.614,0.332,0.275052349116023
"AC138409.2",5.2208561635393e-10,2.18430169620662,0.682,0.241,9.63352379296272e-06
"QKI",1.47365371651687e-19,2.1825794844997,1,0.847,2.71918583771693e-15
"RDX",6.72556550297762e-15,2.17983459292798,1,0.79,1.24100134660943e-10
"TMEM259",0.0688212802722164,2.17820356555391,0.25,0.153,1
"MYO18A",0.0148120697449892,2.17495181851714,0.455,0.315,1
"NFASC",1.47154670403525e-10,2.16820515619359,0.977,0.616,2.71529797828584e-06
"ABCA2",7.43389928934738e-17,2.15660232801686,0.591,0.105,1.37170309687038e-12
"ZCCHC24",4.07283590915031e-16,2.15530229948468,0.727,0.179,7.51519681956415e-12
"CPB2.AS1",4.44658023075781e-09,2.14575658719472,0.614,0.227,8.20482984179431e-05
"SLC9A9",6.4231983824904e-08,2.14550010180311,0.614,0.239,0.00118520856553713
"C1orf122",3.63096502327863e-11,2.14393620786672,0.659,0.213,6.69985666095373e-07
"ORMDL2",0.00165752020676029,2.14141445845685,0.273,0.111,1
"ADO",0.000864240682004421,2.13478957672772,0.409,0.21,1
"GALNT15",8.72447846115544e-05,2.13229959177566,0.341,0.128,1
"SH3BP4",9.70228949481065e-07,2.13025934886609,0.295,0.071,0.0179026645758246
"SH3GL3",5.71437746494053e-10,2.13011482007229,0.841,0.418,1.05441692983083e-05
"OMG",1.71884698862095e-10,2.12766759007294,0.909,0.514,3.17161646340338e-06
"NDFIP2",5.39005669590457e-05,2.12730802122283,0.591,0.318,0.994573261528311
"MVB12B",9.70597606772615e-06,2.12372477162957,0.545,0.27,0.179094670401683
"TANC1",6.93629574211804e-06,2.12279250093994,0.5,0.213,0.127988529033562
"CRADD",0.0797403802314269,2.12240717001908,0.273,0.17,1
"ANKRD18A",0.000160418300783002,2.11763620638823,0.295,0.099,1
"SLC22A15",8.39405291187501e-09,2.11488151372657,0.477,0.136,0.000154887064329918
"UPF1",0.34310966940744,2.11401626029166,0.273,0.205,1
"CYP27A1",5.94751324099251e-07,2.10844672745831,0.341,0.088,0.0109743514322794
"PICALM",1.59162404282968e-09,2.10754559980395,0.977,0.673,2.93686468382933e-05
"KCNK10",2.70775475057013e-08,2.10727673631808,0.318,0.062,0.0004996349065752
"PADI2",3.04938425318718e-20,2.103795988725,0.977,0.349,5.62672382398099e-16
"SLC35D2",1.44953280275901e-06,2.10119299141369,0.341,0.094,0.0267467792765092
"ELOVL7",3.58017697106135e-05,2.09895774439481,0.25,0.065,0.660614254700241
"NPC1",2.21796659864114e-11,2.09376765434956,0.886,0.44,4.09259196781263e-07
"RASSF2",5.22439869276565e-14,2.09353406369484,0.909,0.42,9.64006046789118e-10
"ENSG00000289098.1",1.65663788845347e-08,2.09090849619821,0.432,0.116,0.000305682823177434
"GNAI1",3.19767574411725e-10,2.08828559751317,0.932,0.585,5.90035128304515e-06
"FEZ1",3.71954203131089e-16,2.07715694948894,1,0.756,6.86329895617486e-12
"SORT1",6.35005529523213e-12,2.07564595144502,0.955,0.69,1.17171220307623e-07
"SH3PXD2B",0.129151409722426,2.0710778504379,0.25,0.173,1
"HERC5",4.69891037821579e-05,2.06869515634933,0.295,0.088,0.867042942988377
"AL078590.3",1.27523700033103e-06,2.06203427849418,0.295,0.074,0.0235306731301081
"HID1",0.0145179728281851,2.0620279397777,0.318,0.168,1
"ZNF146",0.000442740491260984,2.05148860435204,0.727,0.509,1
"CDH1",0.0569624661221553,2.04604074754178,0.273,0.182,1
"SREBF1",0.000128045142936602,2.04565111227272,0.477,0.239,1
"SBDS",6.16978480476174e-09,2.04426012446557,0.955,0.665,0.000113844869217464
"SEPT7",6.97469212103611e-23,2.04381304904817,1,0.977,1.28697019017358e-18
"PCDH9",2.3781564754976e-19,2.04254247087816,1,0.861,4.38817432858817e-15
"RRBP1",3.93969741087227e-12,2.03513229711594,0.705,0.219,7.26952966254151e-08
"DEPTOR",5.00353054038423e-12,2.03437557960101,0.409,0.071,9.23251455311698e-08
"KRT10",0.00157225601409525,2.03268210366019,0.364,0.185,1
"SLC6A9",5.88986854620691e-07,2.03199011424444,0.273,0.057,0.010867985441461
"SLC46A3",0.029611896595631,2.02930783233479,0.25,0.134,1
"DICER1.AS1",1.98403600655876e-05,2.02670658631758,0.477,0.202,0.366094323930222
"PEPD",0.000110907458336715,2.02605997744094,0.5,0.256,1
"MFAP3L",4.38028920979852e-05,2.02496146026799,0.5,0.233,0.808250964992023
"ATP5F1D",0.184988681107331,2.02193699195859,0.295,0.23,1
"TCP11L2",9.58756448142986e-09,2.02042897741568,0.477,0.142,0.000176909739811344
"RAB11B.AS1",0.00148523075150154,2.01694589205399,0.273,0.105,1
"TPRN",6.06278377742152e-08,2.01600047869372,0.25,0.04,0.00111870486260982
"PSEN1",6.70435071330278e-10,2.00987239755577,0.886,0.477,1.23708679361863e-05
"TMEM134",0.0548489310005515,2.00739466017112,0.25,0.148,1
"SIRT2",8.01998581042953e-14,2.00458013065347,0.841,0.281,1.47984778174046e-09
"RWDD4",0.166336494839164,2.00363125044687,0.25,0.176,1
"ALAD",0.00106830472474847,2.00243904545142,0.432,0.222,1
"LMOD3",0.000752242064490406,2,0.295,0.108,1
"TMED10",4.41093463488619e-08,1.99623562724225,0.864,0.614,0.0008139056588292
"ACSL1",3.48409021486733e-10,1.995372795444,0.659,0.239,6.4288432644732e-06
"AC011379.1",0.00716838948005711,1.99491709970677,0.295,0.145,1
"ZBED3",6.11204572891477e-05,1.99486193031769,0.409,0.159,1
"C12orf76",5.37079119912645e-07,1.994698783335,0.682,0.372,0.00991018392062812
"COL9A2",1.80922406056801e-12,1.99439418373991,0.568,0.128,3.33838023656009e-08
"BMI1",0.00616551976248067,1.98718025982153,0.568,0.375,1
"GSKIP",0.005553729150874,1.98358031704061,0.386,0.227,1
"ANKS6",0.662754465609342,1.98085112944467,0.25,0.23,1
"LITAF",5.38289808950017e-14,1.97703636526813,0.818,0.27,9.93252355474572e-10
"FAM69A",0.000192372426541289,1.9734473874372,0.659,0.406,1
"CUEDC1",0.000389705408160789,1.97232154835305,0.295,0.111,1
"AHCY",0.0135157666848933,1.97135621084722,0.432,0.264,1
"MAGT1",1.4482483005381e-05,1.97061868671387,0.5,0.219,0.267230776415291
"TNS1",1.56321017175271e-05,1.96359435357126,0.455,0.17,0.28844354089181
"SERAC1",0.0103358288587713,1.95643484811674,0.477,0.295,1
"SIK3",9.97967645313942e-12,1.95438200693382,0.977,0.685,1.84144989913328e-07
"GSN",2.47207286067752e-16,1.95082146577964,0.955,0.358,4.56146884252215e-12
"CEP72",0.00228692788791085,1.94944634229162,0.341,0.165,1
"SGK1",1.53322908608051e-17,1.94718908553777,0.977,0.446,2.82911430963575e-13
"YPEL2",1.62065282890438e-05,1.94016019891911,0.682,0.358,0.299042859989437
"SLC3A1",0.0242041952412577,1.93859945533586,0.432,0.27,1
"KANK1",8.0145577335982e-08,1.93716273631549,0.773,0.401,0.00147884619300354
"ATP8A1",2.26537711592611e-08,1.93477686460478,0.909,0.616,0.000418007385430687
"RFFL",2.6094933512255e-09,1.93476686533453,0.591,0.196,4.81503713168129e-05
"HDAC11",1.08957291005707e-07,1.9320121099382,0.455,0.131,0.0020104799336373
"ZFYVE16",1.70245483473721e-11,1.93175241312116,0.977,0.685,3.1413696610571e-07
"FTH1",5.87138656400661e-07,1.92903052457662,0.955,0.801,0.010833882487905
"DUSP10",2.45942057692722e-12,1.92632659738536,0.818,0.355,4.53812284854611e-08
"FOXN2",5.1803594683397e-13,1.92413289840992,0.955,0.534,9.55879929098041e-09
"TMPRSS5",5.57106237374727e-06,1.9217003314496,0.318,0.088,0.102797242920385
"KLHL2",0.0129288671801472,1.9161369824545,0.5,0.352,1
"LGALS3BP",4.06575720950877e-07,1.91529725205718,0.636,0.256,0.00750213520298558
"TYW3",0.142889815517438,1.91076835999492,0.364,0.253,1
"DOCK1",3.79606872531314e-11,1.90823842547328,0.795,0.352,7.0045060119478e-07
"TRIM62",0.000800622066661959,1.90501183231323,0.295,0.111,1
"ENSG00000289001.1",1.67270319306752e-09,1.90253419056438,0.25,0.031,3.08647193184819e-05
"FIS1",4.48458664942167e-06,1.89711287960136,0.818,0.466,0.0827495928551287
"SCHIP1",6.15560115876722e-08,1.89635233439963,0.932,0.474,0.00113583152581573
"OTUD7B",2.82486369745183e-12,1.89514123937765,0.864,0.42,5.21243849453813e-08
"ALCAM",1.72155445885685e-12,1.89183680134578,0.955,0.543,3.17661228748265e-08
"SLC48A1",1.90974854617894e-11,1.88781880314567,0.977,0.517,3.52386801740938e-07
"JAM3",4.64668920456895e-11,1.88489806905962,0.523,0.139,8.57407092027062e-07
"IKZF2",0.0281943065118645,1.87834879282153,0.341,0.207,1
"GANC",0.0130645331299445,1.87069721347427,0.318,0.168,1
"STXBP3",9.9696991629926e-10,1.86621201724084,0.886,0.494,1.83960888955539e-05
"RBM42",0.00999447675106754,1.86478206353046,0.25,0.111,1
"CCNQ",0.000893232236911918,1.86302972151242,0.273,0.102,1
"SGK3",1.7712867881418e-09,1.85662939904256,0.659,0.236,3.26837838147924e-05
"KDSR",6.93573774392091e-05,1.85155951818683,0.636,0.355,1
"TPD52",3.17301093863454e-08,1.8515077253521,0.614,0.236,0.000585483978396845
"CCNE2",0.000397475431521725,1.85086481261127,0.318,0.119,1
"OLMALINC",3.56087404313538e-11,1.84782641049414,0.795,0.384,6.57052478439341e-07
"SLC25A13",5.46541672033708e-05,1.84733728829723,0.545,0.301,1
"AC009041.2",0.00048572307153839,1.84652551933828,0.432,0.196,1
"TBC1D15",0.00065199422909969,1.84597929915249,0.705,0.489,1
"ZNF585A",0.270671898354235,1.84310832230447,0.318,0.415,1
"UBL3",4.94800211667299e-07,1.84065955745309,0.841,0.54,0.00913005350568499
"CTDSP1",1.76137078876237e-05,1.83884520818542,0.25,0.062,0.325008137942433
"AGTPBP1",0.0115293747822194,1.83686700533169,0.727,0.531,1
"LRRC8D",1.87226362841618e-08,1.8356319124387,0.568,0.199,0.000345470084715353
"C1orf198",7.50720350247174e-13,1.83440389801694,0.909,0.423,1.38522919027609e-08
"LDLRAD4",4.94745642869496e-08,1.83261397300442,0.886,0.534,0.000912904660222795
"CPQ",0.000109270632978981,1.83126696758107,0.409,0.182,1
"CCP110",4.97944052367295e-11,1.8289173874391,0.955,0.602,9.18806365428132e-07
"CEP120",0.511273854285513,1.82625512740088,0.227,0.281,1
"RNF125",0.0011677473960032,1.82516619817407,0.295,0.131,1
"C11orf71",0.20825351310617,1.82395065886368,0.25,0.179,1
"HIPK2",7.07622916189821e-09,1.82365610998625,0.909,0.645,0.000130570580495346
"ATG3",4.76660632347753e-06,1.82321317805543,0.636,0.372,0.0879534198808075
"COLGALT2",2.06887613812067e-08,1.82026204383691,0.614,0.227,0.000381749025006026
"AMER2",2.40004031046447e-12,1.81966130690483,1,0.841,4.42855438086904e-08
"PIGN",0.101186179494496,1.81823870272375,0.568,0.392,1
"FOSB",2.8984388388246e-07,1.81665255293818,0.909,0.551,0.00534819934539916
"GAMT",0.0147319953120432,1.81336509896959,0.386,0.244,1
"ENSG00000286314.1",0.00104781847825625,1.80768122633785,0.432,0.219,1
"SNX18",0.153033498315656,1.8062165425655,0.364,0.273,1
"HSD17B4",1.35738967790924e-09,1.80593935853515,0.909,0.582,2.50465543367814e-05
"TMEM87A",5.23658677139473e-12,1.80315032064442,0.955,0.545,9.66254991057756e-08
"NDUFS7",0.00298700176479795,1.80243724616742,0.636,0.418,1
"HIP1",1.39937144314781e-06,1.79602362764027,0.727,0.429,0.0258212018689634
"IQGAP1",1.93854446580991e-10,1.79489139512992,0.886,0.446,3.57700224831245e-06
"ZNF24",2.55932381692262e-05,1.79168172626115,0.795,0.574,0.472246430698563
"TESK2",0.000218901105600133,1.78252733587242,0.273,0.091,1
"DHFR2",0.429481914988928,1.78031709720794,0.25,0.219,1
"SPP1",1.49291227330631e-30,1.77571950541186,1,0.236,2.75472172670481e-26
"GATM",1.1036187469483e-07,1.77127967548695,0.75,0.384,0.002036397311869
"SH3D19",1.49833033411975e-08,1.76891209039681,0.727,0.327,0.000276471913251776
"EGLN3",3.386362460234e-11,1.76788792922574,0.795,0.298,6.24851601162377e-07
"VEZF1",3.6236703986939e-10,1.76787686111722,0.886,0.534,6.68639661966999e-06
"CDK6",0.000234149134935781,1.76427816226292,0.432,0.199,1
"MITF",1.67311818572763e-06,1.76172434531916,0.5,0.193,0.0308723767630463
"IFT80",3.81584670294319e-06,1.76005332719923,0.614,0.278,0.0704100033627077
"ARID5B",1.68528434080884e-10,1.75978993959216,0.977,0.58,3.10968666566047e-06
"CDYL",0.240730374069595,1.75825400297272,0.25,0.179,1
"PTK2",2.16978679657857e-10,1.75820149652073,0.977,0.807,4.00369059704677e-06
"CDK17",0.000142150668362934,1.75780855084302,0.636,0.403,1
"NFATC3",0.00852873237084791,1.75724691161786,0.364,0.199,1
"SLC25A28",0.234421525604792,1.75689794233464,0.318,0.244,1
"DIP2B",2.14640897879419e-08,1.75579710908021,0.932,0.585,0.000396055384767103
"LINC01170",4.55784109883011e-09,1.75432963701561,0.318,0.057,8.41012839556132e-05
"GALM",0.817209055233805,1.75231892356299,0.318,0.312,1
"SEPT8",1.48516629915005e-08,1.75116618881897,0.841,0.44,0.000274042885519167
"BTBD3",3.31019791815422e-10,1.75112282146492,0.818,0.318,6.10797719857817e-06
"CDR2L",7.01001516689752e-10,1.74909417757603,0.614,0.185,1.29348799859593e-05
"POPDC3",5.73442941880746e-05,1.7458619946546,0.25,0.068,1
"CD2BP2",0.155267830743593,1.74432629911746,0.318,0.207,1
"SNX30",2.04159516706222e-09,1.74367182010415,0.773,0.381,3.76715140226321e-05
"SPTY2D1",0.101670713741125,1.73654307401649,0.477,0.332,1
"TSEN15",0.00987448589328195,1.73558570725759,0.5,0.349,1
"PIN4",0.000604959102695632,1.73520806081304,0.591,0.381,1
"SPART",0.000347969168388315,1.72999026925669,0.727,0.48,1
"AC016597.1",2.49955529971215e-13,1.72923523685498,0.477,0.091,4.61217943902885e-09
"PRMT3",0.372204489540508,1.72507305232118,0.205,0.281,1
"PCDH9.AS2",0.00106976762292968,1.72302829985542,0.432,0.241,1
"KIZ",0.000241604066245097,1.72220996642527,0.523,0.278,1
"YWHAQ",5.0917986037075e-11,1.71994597798075,1,0.895,9.39538678356108e-07
"NIT1",0.446748560404187,1.71901001728037,0.273,0.227,1
"PAQR8",7.91978865369224e-09,1.71619348915687,0.682,0.284,0.000146135940237929
"STX4",0.00217103112701816,1.71538506358069,0.341,0.156,1
"UNC5B",2.84886745810833e-11,1.71516700388764,0.432,0.082,5.25673023370148e-07
"PDIA3",5.96099244219651e-05,1.71219161789887,0.886,0.631,1
"ARHGAP1",2.25175471169494e-07,1.71199185096035,1,0.568,0.0041549377940195
"RNF130",1.85268760369503e-08,1.71193629015842,0.864,0.517,0.000341857916633807
"WDR66",0.496749752617786,1.70867924230707,0.273,0.216,1
"INPP1",6.438438378472e-05,1.70709775339266,0.682,0.401,1
"FAXDC2",6.42003072289457e-11,1.70661790491679,0.705,0.261,1.18462406898851e-06
"PIGA",0.0105645100368223,1.70492102418987,0.364,0.21,1
"CD55",5.53218224187853e-11,1.70482216245532,0.727,0.256,1.02079826727143e-06
"HHATL",0.000397572753511615,1.70293603162693,0.341,0.131,1
"SECISBP2L",2.45954609231825e-11,1.70265592019758,0.955,0.659,4.53835444954563e-07
"NECAB1",7.05817490411888e-11,1.70226137067971,0.864,0.426,1.30237443330802e-06
"PLXDC2",0.000177171362915387,1.69810766491517,0.523,0.244,1
"TJP2",8.41748815154227e-06,1.69753903972809,0.25,0.057,0.155319491372258
"SYS1",0.0188495321879381,1.69738396353415,0.364,0.219,1
"GDE1",0.000354862822016536,1.69720492440649,0.591,0.355,1
"PREX1",1.25937218652478e-17,1.69684805421278,0.864,0.241,2.32379355857552e-13
"CDC42EP1",2.02172736367035e-11,1.69468286795755,0.341,0.048,3.73049133144453e-07
"ENSG00000289396.1",1.64610994479132e-06,1.69410511472584,0.773,0.463,0.0303740207012894
"PIGT",8.60357823006744e-05,1.69367676987417,0.705,0.423,1
"AC092329.4",0.0492893877400571,1.6935396762128,0.114,0.259,1
"DNAJB4",6.37096430872991e-08,1.69346480623021,0.864,0.648,0.00117557033424684
"SAV1",0.0736648000605431,1.68839622787802,0.432,0.335,1
"PTPDC1",8.82522038771671e-09,1.68235926351574,0.614,0.233,0.000162842966594149
"KBTBD3",0.0288655334408241,1.67751534558376,0.386,0.256,1
"UNC5C",3.84010986570551e-05,1.67744396384445,0.523,0.267,0.708577072419981
"ETFRF1",0.000587446781129597,1.676909133433,0.614,0.384,1
"EFS",1.42312735156156e-05,1.67406492224394,0.318,0.094,0.26259545891014
"NDRG1",1.56939278711297e-10,1.67322965123798,0.705,0.27,2.89584357078085e-06
"PHLDB1",1.51044554319166e-10,1.67302849140466,0.818,0.352,2.78707411629726e-06
"KRCC1",0.000194921163133915,1.67253099460427,0.523,0.259,1
"LGR5",1.55332307721885e-07,1.66766107140786,0.318,0.068,0.00286619174208422
"LRP4",2.67069376961287e-05,1.66640888620454,0.659,0.352,0.492796414368968
"PTP4A2",5.648984896114e-12,1.66530628021637,1,0.744,1.04235069303096e-07
"PCBP4",0.00504780074650486,1.66150405559415,0.386,0.19,1
"MIR1244.3",0.000358876398683422,1.6607939136808,0.477,0.239,1
"PAQR6",0.00270608207578537,1.66008015155167,0.25,0.099,1
"SLC35B3",0.475906769270294,1.65948644037491,0.273,0.222,1
"LINC01105",6.15524703976538e-11,1.6509057167671,0.909,0.403,1.13576618377751e-06
"SLC35A5",0.00167034506653271,1.65039865621501,0.545,0.321,1
"DLG1",3.53690827611237e-08,1.64931505117706,0.955,0.639,0.000652630315108255
"ATP11A",4.4019390331216e-07,1.6484641854485,0.614,0.253,0.00812245790391597
"BACE1",0.000143969994991133,1.64725594432684,0.614,0.384,1
"TAPT1",0.139046443007864,1.64688859342295,0.364,0.307,1
"ETFB",0.110959008728438,1.64559428159546,0.409,0.301,1
"ACER3",7.81081620890202e-08,1.64407569632064,0.864,0.554,0.0014412518068666
"DNAJC21",0.000718594726230043,1.64163139818373,0.568,0.332,1
"COX19",0.0134262939612861,1.64162627019775,0.409,0.244,1
"TRIM2",1.03056927963025e-10,1.64065711823051,1,0.92,1.90160643477373e-06
"EMC7",0.00135940466913451,1.63648729069552,0.545,0.347,1
"SPARC",9.72408433193308e-14,1.63541207550126,0.727,0.216,1.79428804092829e-09
"SSNA1",0.00826694206075275,1.63537772248705,0.386,0.216,1
