"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PRKCB",0.00232163283871607,-2.26271538040766,0.276,0.456,1
"DNAJC12",0.0108429613282035,-2.26322917751899,0.155,0.305,1
"ELAVL2",0.00416049129707288,-2.2639262927228,0.362,0.518,1
"NRAS",0.0169048219145585,-2.26415469342341,0.224,0.382,1
"PPM1E",0.00526696757574035,-2.26499590698551,0.103,0.275,1
"BSN",0.000191931737021881,-2.26663194506121,0.172,0.423,1
"TFDP2",0.0916107805946206,-2.26694603292869,0.5,0.524,1
"PBDC1",0.00397408982120187,-2.27175324982553,0.138,0.32,1
"RPS11",8.48786113825016e-12,-2.28289484912408,0.638,0.932,1.56618013722992e-07
"IQCN",0.0174927862518191,-2.28377974407687,0.121,0.266,1
"SH3GL2",3.39770211521506e-05,-2.28796053332268,0.017,0.275,0.626943994299483
"APAF1",0.00200416003876364,-2.28863847245054,0.293,0.45,1
"YWHAQ",8.11780651495978e-11,-2.29072101356311,0.724,0.938,1.49789765814038e-06
"GABRA1",0.0355416787149096,-2.29231057349693,0.362,0.429,1
"EIPR1",0.0481320410750956,-2.29298666819609,0.155,0.269,1
"ABHD17B",0.44437559440506,-2.29441066723858,0.293,0.302,1
"SCN3A",3.38170849930594e-09,-2.29484893524581,0.345,0.784,6.23992852291932e-05
"WASF1",6.28320580788498e-08,-2.29591707981881,0.172,0.583,0.00115937713567094
"AC069228.1",0.000126161867633446,-2.29599882894994,0.155,0.402,1
"MMS22L",0.529217839120016,-2.29871215347186,0.31,0.314,1
"RPS23",9.65715525547139e-13,-2.30310451829534,0.621,0.911,1.78193828773958e-08
"RALY",0.51338977027869,-2.30346658911966,0.259,0.272,1
"APBB1",0.00675591782273109,-2.30667950121982,0.293,0.444,1
"AC090772.4",0.000918014191559343,-2.30711960658347,0.121,0.325,1
"SLITRK1",0.00014263611491894,-2.30999459765775,0.103,0.367,1
"FAM110B",5.15253040138234e-07,-2.31595545640187,0.448,0.71,0.00950744909663069
"OPCML",0.000243774419687375,-2.31600780334948,0.259,0.485,1
"TMEM183A",0.000651262429081185,-2.31641745579468,0.207,0.435,1
"TENM1",0.00311241184407422,-2.31716474093499,0.121,0.317,1
"ZMAT4",0.0219450668257182,-2.31837095741466,0.121,0.254,1
"CSMD2",6.05341490775601e-08,-2.31984505076952,0.103,0.497,0.00111697611877914
"LRRTM3",2.05785346650803e-05,-2.32093271449215,0.121,0.42,0.379715121640061
"CEP170",0.000426969803766623,-2.32158087986918,0.569,0.66,1
"ANKRD13A",0.0368259724118218,-2.32186385722601,0.207,0.322,1
"AP1AR",0.0101854938363357,-2.32567352093812,0.121,0.284,1
"RPS8",7.10776156617727e-14,-2.32610681057846,0.534,0.929,1.31152416419103e-09
"ADAT1",0.0397778460332541,-2.32627248850475,0.69,0.432,1
"PITPNB",0.000571673943691431,-2.32685044269878,0.397,0.583,1
"SLC8A1",0.00113196275819941,-2.32738227920659,0.586,0.66,1
"FAXC",0.00237830313060201,-2.3280676519435,0.19,0.367,1
"GMEB1",0.0646087789740724,-2.32820890213433,0.155,0.257,1
"NLGN1",7.25678418827848e-06,-2.32933114700729,0.224,0.544,0.133902181842115
"TTC28",0.0662430504073126,-2.32967394787649,0.517,0.598,1
"PGRMC1",1.12100054193046e-05,-2.33225709641736,0.362,0.609,0.206847019997008
"TMEM35A",0.0043412401344517,-2.3324631574834,0.276,0.453,1
"VSNL1",0.0976420650947001,-2.33817521233208,0.466,0.456,1
"SV2A",0.000141553105009733,-2.34082041549998,0.379,0.58,1
"TNR",0.00628892373591115,-2.34368914399115,0.328,0.53,1
"DCBLD2",0.000622706512966715,-2.34424392919312,0.259,0.459,1
"SLC6A17",0.00985568189747119,-2.34540645405388,0.121,0.26,1
"HAUS1",0.0724349251426967,-2.34776584003932,0.172,0.281,1
"TTC9C",0.203154265871211,-2.3497995353891,0.207,0.269,1
"NKIRAS2",0.200500676810521,-2.35179808218176,0.276,0.32,1
"CKS2",0.00352431863509836,-2.35249651561608,0.155,0.343,1
"PKP4",1.02028200744273e-05,-2.3545208651,0.241,0.562,0.188262436013333
"BRIX1",6.7563235809217e-05,-2.35612116208014,0.224,0.485,1
"CCT8",1.33258499088631e-08,-2.35635202291185,0.362,0.713,0.000245888582518341
"RF00402-ENSG00000200075.1",0.0012667928163809,-2.35639439108403,0.121,0.32,1
"SRGAP2B",0.000458058615395312,-2.3568626903958,0.483,0.598,1
"SELENOH",0.000651111735696929,-2.35802178513739,0.19,0.391,1
"STRBP",9.01007565026696e-06,-2.35870003054542,0.466,0.689,0.166253915898726
"BCOR",0.00558958288392678,-2.36073182529032,0.086,0.254,1
"GMFB",0.0194163006340511,-2.36262106743985,0.345,0.459,1
"MYO1E",0.00973011021669645,-2.36399215445391,0.121,0.269,1
"DCLK1",0.000178747731614203,-2.36466839561163,0.483,0.615,1
"GDAP1L1",0.00035684181756865,-2.36766716686633,0.086,0.314,1
"TRIM36.IT1",0.000757485302425059,-2.36970825300757,0.138,0.337,1
"POLE4",0.00112404293806511,-2.37092820166428,0.069,0.263,1
"ARPC5",3.16048913402066e-09,-2.37246137522272,0.293,0.728,5.83173455009493e-05
"MRPL47",0.000741263779106733,-2.37827638046015,0.241,0.47,1
"ABL2",0.0458975562913335,-2.3792114209901,0.466,0.541,1
"ZNF138",0.317193234071742,-2.37940069931774,0.276,0.322,1
"ENSG00000288793.1",0.00279084936415601,-2.38012696059728,0.19,0.376,1
"ZEB2",8.55111507651885e-13,-2.38081772072087,0.793,0.929,1.57785175391926e-08
"SGSM1",0.00373350930628368,-2.38275308256257,0.121,0.29,1
"ZBTB8B",0.815158617453598,-2.38335072985457,0.293,0.249,1
"RAB3IP",6.44616537534015e-06,-2.38395814043205,0.241,0.553,0.118944643505776
"ITPR1",0.613254461402195,-2.38704223874208,0.552,0.444,1
"RPL32",3.77220259061563e-11,-2.38730301965243,0.672,0.92,6.96046822020396e-07
"BID",0.0265640842503383,-2.38783889640827,0.138,0.269,1
"TPPP",0.000121835529685303,-2.3899242184397,0.155,0.417,1
"LGALSL",0.000519196178563541,-2.39228556745508,0.138,0.382,1
"NOVA2",8.40370112013692e-06,-2.39253972896219,0.207,0.503,0.155065093068766
"DIEXF",0.0438264625154726,-2.39386632260659,0.19,0.317,1
"SLC16A7",0.000207557606170637,-2.39501407104904,0.086,0.328,1
"LINC00672",0.000145364611885615,-2.3979872450849,0.103,0.346,1
"AGAP1",6.13466583253438e-05,-2.39936453834615,0.397,0.604,1
"ZNF182",8.70621921379528e-06,-2.40100074136251,0.362,0.115,0.16064715693295
"YWHAH",1.0149551703275e-08,-2.4010479655352,0.603,0.811,0.00018727952802883
"PLPPR2",0.458924539787726,-2.40143212501261,0.293,0.314,1
"RPL11",5.51127443985944e-14,-2.4018448178873,0.414,0.888,1.01694035964286e-09
"MYT1L",1.29409889961921e-07,-2.40248953119251,0.672,0.796,0.00238787128957736
"DDX39A",0.00582159234106503,-2.40565393583104,0.103,0.269,1
"DLGAP1.AS5",0.000458706672562118,-2.40660886487605,0.052,0.266,1
"LINC00632",3.38574713847706e-14,-2.40895102547137,0.603,0.902,6.24738061991787e-10
"PIP4K2A",0.687781813464813,-2.41369237378867,0.793,0.666,1
"SH3PXD2A",0.264671323534832,-2.415083368596,0.31,0.343,1
"RASSF2",1.18008719957052e-08,-2.41526744346217,0.103,0.538,0.000217749690064752
"RPL6",6.52556506646288e-13,-2.41542562215305,0.414,0.891,1.20409726606373e-08
"BIN3",3.20612971234507e-05,-2.41743141341537,0.379,0.13,0.591595054521912
"SMARCD1",0.0536981687880693,-2.41763011805598,0.276,0.373,1
"UBE2D1",0.00146979790898117,-2.41868279598732,0.086,0.293,1
"MPP2",0.0212311412821026,-2.41965496753295,0.121,0.257,1
"NUDT11",0.00240843486145972,-2.42441336902252,0.103,0.293,1
"RNF152",0.000613923634392371,-2.42797828726149,0.155,0.379,1
"KIF3C",0.00134772702699796,-2.43086727581676,0.362,0.544,1
"GABRG2",0.00941173987499514,-2.43131035336885,0.379,0.5,1
"STRN",0.0560068067143594,-2.43401461774297,0.276,0.391,1
"CEP120",0.185798258877272,-2.43711099339319,0.224,0.284,1
"CELF5",2.58364284232124e-05,-2.43736534078413,0.172,0.447,0.476733777265114
"ZNF567",0.117065642494613,-2.43880888415882,0.207,0.293,1
"RPSA",1.60059502470329e-09,-2.4405337093269,0.379,0.76,2.95341793958251e-05
"UGDH",0.0031929003481861,-2.44487842754575,0.103,0.287,1
"FXYD6",2.3908888095169e-11,-2.44491214983747,0.31,0.793,4.41166803132058e-07
"HIVEP2",0.00123147460488748,-2.44623633078486,0.534,0.624,1
"ARMCX5.GPRASP2",0.00774050231357823,-2.44709859066011,0.121,0.287,1
"SH3GL3",2.2514165262524e-08,-2.44865619892815,0.103,0.527,0.000415431377424093
"MARK1",4.49042362961329e-05,-2.44876166031562,0.431,0.66,0.828572968136244
"AC009318.1",0.00810846922101132,-2.44969482809063,0.362,0.178,1
"SLC4A7",3.49124097268156e-05,-2.45131823367563,0.345,0.609,0.644203784279201
"RANBP6",0.00122808293873904,-2.45413522932739,0.224,0.441,1
"PWWP2A",0.00425227307285131,-2.4545212149867,0.328,0.479,1
"PMEPA1",0.0232750503467296,-2.45612958882891,0.121,0.257,1
"PLPPR1",1.92439219243359e-05,-2.45639418200313,0.052,0.325,0.355088847347847
"PDZD4",0.00105970167927143,-2.45784451399401,0.103,0.305,1
"LINC01102",5.35365046822565e-06,-2.45801988799217,0.276,0.583,0.0987855584396997
"ZNF385B",0.047923331905822,-2.45959418325571,0.172,0.269,1
"RFPL1S",0.00185897894354156,-2.4642301348067,0.345,0.491,1
"STXBP5L",0.00482740454433193,-2.46629019823858,0.276,0.429,1
"BICC1",0.0103446178429886,-2.46654035967047,0.517,0.269,1
"PIN4",0.000333184147517052,-2.46760241828084,0.224,0.435,1
"VHL",0.00246752905837822,-2.46853213962179,0.259,0.447,1
"NOC2L",0.000894915546822174,-2.47056381865195,0.069,0.272,1
"KCNC2",0.851396757362488,-2.47303784614261,0.448,0.355,1
"KCNC1",0.00078247804983573,-2.47458411396624,0.138,0.349,1
"RRM1",0.001181588392216,-2.47815598431961,0.224,0.435,1
"GNG3",2.97079995680111e-07,-2.47912995414709,0.155,0.536,0.0054817200802894
"PLPPR4",1.46604203842979e-06,-2.47980562523532,0.224,0.559,0.0270514076931064
"RTN1",1.85259349966828e-12,-2.48611597782928,0.483,0.834,3.4184055255879e-08
"FANCL",0.000127628638966211,-2.48682734808433,0.19,0.438,1
"USP31",2.50806886809899e-05,-2.4890206179219,0.172,0.441,0.462788867541625
"EPHA5",6.69342679981648e-06,-2.49058209810298,0.138,0.47,0.123507111310214
"HIVEP3",2.36830148657613e-05,-2.49511320632318,0.172,0.464,0.436998990303027
"L3MBTL3",3.45807386304938e-05,-2.49841225145407,0.069,0.346,0.638083789209872
"SLC35A1",1.09722066867588e-05,-2.49912526068,0.19,0.488,0.202459157784073
"C10orf90",0.546952297906307,-2.50025963927553,0.259,0.198,1
"NUP93",0.000155565855174389,-2.50066666221155,0.241,0.476,1
"TIPRL",7.25871553349335e-05,-2.50599663157756,0.362,0.586,1
"ZNF518B",0.0004174531982438,-2.50866701244513,0.224,0.429,1
"B4GALNT1",0.000216019599934273,-2.50890045942559,0.086,0.32,1
"SFRP1",0.00863602611967923,-2.51335853225792,0.121,0.296,1
"NKRF",0.032733228470565,-2.51527528550857,0.241,0.34,1
"AMOTL1",0.000854008007158526,-2.51579485967155,0.138,0.352,1
"SLC2A13",2.28357430968161e-05,-2.51672302968733,0.172,0.453,0.421365131622451
"SEPT4",0.637358233136189,-2.51686218111178,0.397,0.388,1
"SVBP",0.000237920668607117,-2.51772278787709,0.207,0.432,1
"POU2F2",0.000289460623161943,-2.51839773811426,0.086,0.317,1
"RASAL2",7.99598352588345e-09,-2.52099451849566,0.31,0.695,0.000147541888019601
"MICAL2",0.00368175092816688,-2.52389164568272,0.103,0.275,1
"ANP32B",0.00193851399911385,-2.52650912756934,0.155,0.34,1
"SULF2",0.000394967053322364,-2.52755797479004,0.069,0.293,1
"YWHAG",5.95240780030733e-13,-2.52829766349132,0.638,0.908,1.09833828731271e-08
"CTTNBP2NL",0.000501735377690387,-2.53006765949455,0.345,0.55,1
"PLEKHA1",0.000732809604193695,-2.53282313633602,0.569,0.627,1
"KCNK1",0.391270033336434,-2.53782161035213,0.362,0.243,1
"CNOT6",0.000891197026571372,-2.53791335274769,0.155,0.382,1
"RBM23",0.000541928485829626,-2.53986360828219,0.414,0.615,1
"CLCN4",0.000513173963686054,-2.53993641802327,0.224,0.45,1
"ZNF146",0.00191125905830125,-2.54362463562375,0.362,0.562,1
"SBK1",0.000483143311750065,-2.55105150267807,0.086,0.305,1
"TMSB4X",3.48459145396474e-20,-2.55144969879001,0.81,0.979,6.42976815085573e-16
"BOLA3.AS1",0.0033819506196459,-2.55233466188019,0.138,0.32,1
"CNTNAP4",3.12923652442883e-06,-2.55261235028497,0.052,0.364,0.0577406723487608
"DPYD",0.000291232302930477,-2.55685836435359,0.086,0.32,1
"AK9",0.00172210407696111,-2.55794601525376,0.121,0.322,1
"MIR9.3HG",0.000120060763697505,-2.56254480841444,0.103,0.364,1
"BACH1",7.83196557460825e-05,-2.56682122222356,0.172,0.45,1
"RNF150",0.0196127241504116,-2.56813665759181,0.224,0.376,1
"STX8",0.00203060128438401,-2.57062363971337,0.19,0.388,1
"LMO4",0.077316076024618,-2.57099754790658,0.448,0.494,1
"RND3",0.000588570330626377,-2.57408628363827,0.345,0.541,1
"DGKH",0.87989657158267,-2.57567626384164,0.345,0.302,1
"CAMK4",0.000765073727240672,-2.57758060359749,0.345,0.527,1
"REPS2",0.036345631387868,-2.58257653183498,0.241,0.346,1
"ACTL6B",0.000863140041582141,-2.58341606642843,0.069,0.278,1
"SSTR2",0.0493380862886086,-2.58526059848979,0.19,0.299,1
"INTS7",0.0863887708535729,-2.58845890402821,0.224,0.311,1
"CENPV",0.00425128213576744,-2.58937607722144,0.121,0.287,1
"SQLE",0.0983042809067802,-2.59273129930867,0.672,0.633,1
"CD55",0.00501396169312815,-2.59708275811471,0.155,0.334,1
"KCNQ1OT1",9.5821307509987e-06,-2.59858541439427,0.603,0.698,0.176809476617428
"DPY19L2",0.147651754694382,-2.60097037692155,0.276,0.328,1
"PGM2L1",3.80928335430485e-06,-2.6018221931717,0.517,0.669,0.070288896453633
"AC007785.3",0.176509627162831,-2.60611757052472,0.276,0.175,1
"CELF4",0.000693933872275176,-2.60855390021622,0.448,0.568,1
"RALYL",0.000301423513964571,-2.60883664427215,0.155,0.364,1
"UBE2E2",0.00231518730221747,-2.60903193397389,0.121,0.314,1
"ZCCHC12",0.00191801201136662,-2.61516523338893,0.121,0.311,1
"AJAP1",0.00897215344622395,-2.61831274007704,0.103,0.257,1
"CKMT1B",0.00102822685358863,-2.61968655094118,0.155,0.355,1
"SYTL2",0.00441070538275234,-2.62284002048227,0.138,0.308,1
"SNCA",1.8754472231371e-05,-2.624393465968,0.259,0.538,0.346057521613258
"USP32",0.000589070736904671,-2.62636291657533,0.31,0.538,1
"GUCY1A2",0.000154929358562949,-2.62833793875669,0.224,0.473,1
"CCDC50",0.00113677491942965,-2.62839252163475,0.397,0.586,1
"CD83",0.177564034767646,-2.63000505332176,0.276,0.189,1
"ST8SIA3",0.0617641112202219,-2.63056518124472,0.241,0.322,1
"RNF144A",4.10534022084467e-05,-2.63158484225,0.121,0.408,0.757517377550259
"VRK1",0.000963156748446043,-2.63431735844527,0.155,0.373,1
"DLX6.AS1",0.0229360091350556,-2.63735776667684,0.483,0.538,1
"BCAT1",0.000144268807173586,-2.63740303993996,0.328,0.527,1
"PHLDA1",4.79198599846199e-06,-2.63860730978092,0.103,0.42,0.0884217256436207
"LRRC8D",0.0384399195463269,-2.63865188540733,0.138,0.257,1
"ENSG00000289417.1",7.10511614242763e-07,-2.64213546810912,0.172,0.524,0.0131103603060075
"PLK2",1.41455510242237e-05,-2.64316932478572,0.259,0.55,0.261013707498976
"GNE",0.000977266512670082,-2.64875088756022,0.19,0.396,1
"NCOA5",0.000368659652816902,-2.65006261307104,0.086,0.32,1
"GRID2",0.000726754098079137,-2.65093257605793,0.069,0.272,1
"MCM7",0.0206750437791971,-2.65349877164889,0.19,0.322,1
"SPATA5",0.308995575191134,-2.65634713395792,0.224,0.266,1
"MEF2C",7.99474886005817e-06,-2.66403143894798,0.862,0.849,0.147519105965793
"KIAA1324",0.0141553007921898,-2.66898985339139,0.224,0.355,1
"PAPD5",0.000254140708533873,-2.67246992132249,0.293,0.527,1
"CCK",0.232450488844249,-2.67351707528145,0.345,0.367,1
"DOCK10",4.66230979965663e-06,-2.68244172745985,0.241,0.541,0.0860289404232642
"SCN7A",0.728289344276911,-2.68262029509231,0.31,0.243,1
"KRR1",1.30014489143088e-06,-2.68811641365294,0.276,0.612,0.0239902735366826
"FAM160B1",0.0237963194225989,-2.69435557077452,0.19,0.325,1
"ENSG00000289265.1",1.14797929494513e-05,-2.69729232216122,0.138,0.435,0.211825139503276
"DYRK2",1.95739265527128e-05,-2.69795804308543,0.086,0.388,0.361178092750656
"AC022469.1",0.00835844696510796,-2.69820389486172,0.103,0.257,1
"AC073857.1",0.0224831100142624,-2.69914273754899,0.138,0.263,1
"TGFBR1",0.03012731019513,-2.69985562308972,0.207,0.334,1
"IFT80",0.0388118077816316,-2.70160187157354,0.207,0.334,1
"SLAIN1",2.19557147275131e-05,-2.70260324947671,0.224,0.515,0.405126848152071
"EEF1B2P3",0.0930541179322422,-2.70321042153088,0.466,0.536,1
"LINC01105",1.14002508232413e-06,-2.70331882740618,0.155,0.512,0.0210357428190449
"RNF138",0.117608268429514,-2.71119145247671,0.259,0.358,1
"LRRC7",9.48836104387117e-09,-2.71351098186467,0.828,0.87,0.000175079237981511
"PPP2R2D",0.633594749123712,-2.71500265752871,0.379,0.337,1
"PRH1",0.000380664753524038,-2.71521455613531,0.052,0.266,1
"AC009135.2",0.00160363580413417,-2.71998716420039,0.086,0.278,1
"KIF13B",0.696695809001416,-2.72363488408709,0.414,0.358,1
"DLX2",0.00734659757336086,-2.72510951491525,0.121,0.275,1
"UCHL1",5.54775996722662e-10,-2.72830328555058,0.603,0.808,1.02367266915266e-05
"TUBB4A",2.58963666227892e-06,-2.73251456839219,0.328,0.607,0.0477839756923706
"NECAB1",0.00923395323583497,-2.73469485449687,0.414,0.485,1
"ENC1",0.00055606388428014,-2.73480565347607,0.414,0.562,1
"RPS4X",4.30767086757039e-12,-2.73850729288673,0.431,0.843,7.94851428484088e-08
"SPARC",6.60629637620943e-05,-2.7389473365186,0.052,0.311,1
"SPTBN2",2.02032806084494e-05,-2.74005368647475,0.121,0.402,0.372790933787109
"SRRM4",3.9086547627368e-07,-2.74068842624199,0.276,0.612,0.00721224976820195
"ZNF281",5.22580101039662e-06,-2.74388302737377,0.207,0.518,0.0964264802438384
"FGF12",2.22365596935787e-08,-2.74740650462406,0.586,0.754,0.000410308999465914
"KIAA1549",9.87021845347226e-05,-2.74907643163112,0.224,0.467,1
"TMOD1",0.25992811554834,-2.74955037417855,0.328,0.334,1
"FRMPD4",0.146072901106402,-2.75036418203249,0.345,0.373,1
"ENSG00000289183.1",4.74203331152483e-05,-2.75603553505483,0.293,0.089,0.874999986642562
"TMPO",7.0546075379915e-05,-2.76278567276325,0.19,0.456,1
"ENSG00000289187.1",0.000576713551702211,-2.76734784868512,0.069,0.278,1
"TAGLN3",1.10174397073902e-08,-2.76885491867076,0.207,0.627,0.000203293797480765
"PARG",0.0296676015128841,-2.77796845836244,0.19,0.314,1
"PELI1",1.29670089542261e-07,-2.78106701635631,0.103,0.491,0.0023926724922338
"WIPF3",0.000464942079505864,-2.78533208559716,0.328,0.506,1
"AC138409.2",0.291959034013265,-2.78977603519675,0.259,0.296,1
"INA",4.75458007955172e-07,-2.80077291115414,0.155,0.518,0.00877315116278884
"TULP4",1.13781228637576e-10,-2.80424360751216,0.621,0.87,2.09949123082056e-06
"LCORL",9.94657761249327e-06,-2.8054394094113,0.19,0.509,0.183534250105726
"ZNF880",0.0255549541427734,-2.80770595398861,0.19,0.308,1
"DGKI",0.000264012822234842,-2.80894928523861,0.259,0.482,1
"DYNC1I1",6.26673557361121e-07,-2.80897737893127,0.19,0.53,0.0115633804804274
"HECA",8.55239640300327e-06,-2.81042787278667,0.138,0.45,0.157808818428216
"RPS18",1.79836046906788e-16,-2.81351201564966,0.638,0.947,3.31833473752405e-12
"FAM216A",6.35982415904798e-05,-2.82228921916301,0.103,0.367,1
"PLXNA4",6.08900740598299e-07,-2.82815619800586,0.172,0.538,0.0112354364655198
"PLCL1",0.000159545064501939,-2.82886539340355,0.069,0.314,1
"TMEM151A",0.00475349587996282,-2.83098173336747,0.121,0.275,1
"RPS3A",2.10738391200965e-18,-2.83508773007074,0.569,0.962,3.8885447944402e-14
"BMI1",0.000101006975871531,-2.83792334278632,0.172,0.435,1
"UBASH3B",0.101426705307755,-2.83826612068542,0.172,0.257,1
"PSTK",0.0572280920927737,-2.83829560315244,0.172,0.272,1
"NEXMIF",0.0124039504418979,-2.85205886349685,0.224,0.373,1
"TRIM36",6.45481267596476e-06,-2.86129699241282,0.121,0.432,0.119104203496902
"ING4",0.00238604913191922,-2.86301766815568,0.172,0.358,1
"MAP3K1",0.0387566023556986,-2.87743335779374,0.172,0.284,1
"CDR2L",4.1411920527515e-05,-2.8776606018175,0.017,0.269,0.764132757573707
"SUSD6",4.97289937182169e-06,-2.88076952079078,0.241,0.544,0.0917599392088539
"ELF1",0.245578182417158,-2.88329305612543,0.293,0.189,1
"RAP2A",5.82206673298977e-05,-2.88336631354749,0.5,0.68,1
"PRKAR2B",0.0215033207557683,-2.88563149699429,0.224,0.328,1
"DCC",0.00010576317251354,-2.89257402323557,0.052,0.305,1
"TTLL7",4.63429414901623e-10,-2.89421202668394,0.276,0.716,8.55119956376474e-06
"CASP8AP2",0.00201205830281949,-2.90233051266259,0.121,0.299,1
"CHD3",1.05376162542491e-05,-2.90309962188269,0.241,0.527,0.194440095123404
"FAM103A1",0.0013928444279631,-2.90369837404541,0.19,0.379,1
"LDB2",0.0186849202808334,-2.90509595799417,0.224,0.355,1
"SLCO3A1",5.50727015411453e-08,-2.90799444720417,0.121,0.524,0.00101620148883721
"TENM3",0.0105049567710653,-2.91105804741653,0.155,0.305,1
"CTTNBP2",7.61968519158559e-12,-2.91455661183458,0.241,0.757,1.40598431155137e-07
"ZSCAN29",0.0767343738386591,-2.91487204311276,0.276,0.37,1
"FANCI",0.110591622783133,-2.92045234444333,0.207,0.293,1
"BZW2",4.08448525488679e-09,-2.92153122223758,0.155,0.583,7.53669219231711e-05
"RIMS2",0.00150782742362266,-2.9261178162947,0.448,0.533,1
"ZNF761",0.234224934573459,-2.9287958525934,0.207,0.26,1
"B3GALT2",0.000124146641471502,-2.9373882863786,0.121,0.391,1
"SEZ6L",4.8386941487159e-08,-2.93897671002544,0.207,0.604,0.000892835844321058
"SLC7A14",0.00171531807525328,-2.93965573551443,0.121,0.311,1
"RETREG1",2.41579468740006e-05,-2.93973244212819,0.172,0.473,0.445762435719058
"XIST",4.09799254690095e-14,-2.94029806547737,0.155,0.725,7.56161584754162e-10
"RAB15",0.0042084659439689,-2.95270313416827,0.086,0.251,1
"VASH2",0.00401146062233828,-2.95459732098902,0.121,0.299,1
"OLIG1",0.015822162986652,-2.95461070570505,0.121,0.251,1
"ANK3",2.16499284310479e-14,-2.95530392712402,0.345,0.825,3.99484479409697e-10
"MTHFD2",0.00216467022593865,-2.95802245598053,0.19,0.376,1
"NEUROD2",2.78076663342766e-05,-2.95808566692719,0.155,0.408,0.513107059200072
"TANC2",5.21964073386871e-06,-2.95861865050294,0.431,0.689,0.0963128108213455
"FAM241B",0.00117412800353426,-2.96139875480786,0.086,0.278,1
